ID_REF,logFC,pval,FDR
201200_at,0.5317985056402339,0.04661976552919537,
201201_at,-0.28155288092711395,0.1695781670717699,
201202_at,0.40475098483062233,0.03426481945294344,
201203_s_at,0.11221362449145822,0.551265598856213,
201204_s_at,0.23629010991009203,0.25503218838613206,
201205_at,0.25580467107791094,0.06070783932036447,
201206_s_at,0.22892114625417825,0.33407990229271156,
201207_at,-0.028520711947193078,0.81423833503199,
201208_s_at,-0.011467233930726906,0.9370606085111995,
201209_at,-0.18055766188233235,0.0796951638628022,
201210_at,0.10139845665816338,0.3017551072101122,
201211_s_at,-0.15198674728373973,0.265806127948304,
201212_at,-0.2429526351886242,0.28330286550992984,
201213_at,-0.16400609964974677,0.2408901688595183,
201214_s_at,-0.1962237279938588,0.0695772155633324,
201215_at,0.7918984535736442,0.4333711764657344,
201216_at,0.062361399452068866,0.5189539369243337,
201217_x_at,0.1330031909470435,0.04240046683618348,
201218_at,-0.09697628821470339,0.46284364117008536,
201219_at,0.008915601117633898,0.9204524865019688,
201220_x_at,-0.0263751954818634,0.7993494845819278,
201221_s_at,-0.013134374968483797,0.8350488035155753,
201222_s_at,0.11861427317886708,0.27166463506240685,
201223_s_at,0.10619734175594786,0.269293268527785,
201224_s_at,0.1681146197261203,0.09215433017927334,
201225_s_at,0.2952684715235989,9.75436278232235e-05,
201226_at,-0.11484219075344626,0.23517997605551297,
201227_s_at,-0.17251576895241527,0.022395598816127123,
201228_s_at,0.05724873897035643,0.5821478052105573,
201229_s_at,0.03490262072176442,0.6941762930197152,
201230_s_at,0.04646312129277952,0.5701370845042467,
201231_s_at,-0.09157022906055445,0.3577204790429066,
201232_s_at,-0.06713554857055826,0.3803197684770918,
201233_at,-0.22625754285134825,0.013373451360409095,
201234_at,-0.3042815076492964,0.0007173382478030787,
201235_s_at,0.08307640568959584,0.4866446328160352,
201236_s_at,0.2758301723098917,0.06831142876049251,
201237_at,0.08453342031400979,0.36306216885397613,
201238_s_at,-0.023854653982876783,0.7312588804982598,
201239_s_at,-0.020313478440684207,0.8557098837712992,
201240_s_at,0.06499274902165197,0.5785307283529029,
201241_at,0.034763766020333264,0.7583608782438938,
201242_s_at,0.21644845104517696,0.5004724473412296,
201243_s_at,0.3102754437273303,0.12717612908278808,
201244_s_at,0.24256238361319227,0.012364254115510214,
201245_s_at,-0.22079854350322137,0.0013031808271045122,
201246_s_at,-0.1579062977713246,0.1357891375332507,
201247_at,-0.09946351327588943,0.26361990704735144,
201248_s_at,-0.0779872923723346,0.3357637665857701,
201249_at,-0.09940091202745904,0.6183092974796249,
201250_s_at,-0.023940059617560294,0.7968590594814147,
201251_at,0.030272831047557958,0.7756688818927716,
201252_at,-0.06126554740999346,0.4650808200568509,
201253_s_at,-0.08369636362929356,0.3652351979770828,
201254_x_at,0.14059907764695723,0.05134580742104082,
201255_x_at,-0.05875206936483046,0.38926619046226496,
201256_at,0.026571839463413127,0.7159261463365179,
201257_x_at,0.14473817336269335,0.011022318110080961,
201258_at,0.10127542472851125,0.12218864439637807,
201259_s_at,-0.15237907085750457,0.1407648349387062,
201260_s_at,-0.12984343717504743,0.2270713407906641,
201261_x_at,0.14185097556273618,0.33146643559502054,
201262_s_at,0.19799695877576262,0.23370839421318274,
201263_at,0.2003772423975807,0.11088873685122949,
201264_at,-0.018835542333290434,0.8426801475301535,
201265_at,0.0013507470176605807,0.9935441499792654,
201266_at,0.2416039759550337,0.06845128896680824,
201267_s_at,-0.07769660049085836,0.37398626398323864,
201268_at,-0.01956347455306684,0.8390582665466199,
201269_s_at,-0.009260733046546399,0.9466085078724816,
201270_x_at,-0.007019179723748437,0.9279615815237041,
201271_s_at,-0.10554442783867124,0.098285090424375,
201272_at,-0.03863699981550894,0.728298623140897,
201273_s_at,-0.11469809199845926,0.21184847336472923,
201274_at,-0.16851157870523004,0.11749044757009239,
201275_at,-0.12997352404024554,0.13842373825525728,
201276_at,-0.05861347780322568,0.5522123402109245,
201277_s_at,0.13071645076466254,0.3429818459549152,
201278_at,0.13773826094066166,0.4531335101392542,
201279_s_at,0.30172580512776115,0.11035963227687993,
201280_s_at,0.18475971522773804,0.39110765087362287,
201281_at,0.1762408957884638,0.017380317516614764,
201282_at,-0.2842865417487843,0.018432975320347933,
201283_s_at,-0.22242028952957327,0.0252080784744585,
201284_s_at,-0.2369993121848175,0.1068385961401665,
201285_at,-0.007974734691886809,0.9178765982940977,
201286_at,-0.1451180672438115,0.6145128885885535,
201287_s_at,0.01932973323226328,0.9024569378024119,
201288_at,-0.2222309108214251,0.006556190636908036,
201289_at,0.04285243486714574,0.7963545717040619,
201290_at,-0.2385256221525225,0.004672401258525345,
201291_s_at,0.20472820461544394,0.3679013169896389,
201292_at,0.3727577719308446,0.05451631286944546,
201293_x_at,-0.038171189639671255,0.5787891034363464,
201294_s_at,-0.32790244982489014,0.002304193649906472,
201295_s_at,-0.3997631929822383,0.011529422655271166,
201296_s_at,0.008651109095966447,0.9120004103085577,
201297_s_at,-0.17144247305080995,0.04285940812480262,
201298_s_at,-0.027835792290019867,0.7964247496703885,
201299_s_at,-0.1298571703930449,0.07686405878446925,
201300_s_at,0.07753576394070372,0.5381050024480991,
201301_s_at,-0.6295825558112682,0.00038259402578449996,
201302_at,-0.3802123016246419,0.007590027417651984,
201303_at,0.5327054552482302,0.04010919130580363,
201304_at,-0.033106585384597764,0.7394741887886558,
201305_x_at,0.10317906800814924,0.2906362560645954,
201306_s_at,0.1762515064075849,0.029264437718671498,
201307_at,-0.1947541577212739,0.07877211371926188,
201308_s_at,-0.0030307957483604042,0.9845166515736405,
201309_x_at,0.10994830301386571,0.565030202167929,
201310_s_at,0.16084718537364928,0.36443514278953826,
201311_s_at,-0.2116483693790716,0.0063790014092376095,
201312_s_at,-0.2381449708871628,0.013402022665518914,
201313_at,0.1311119552865705,0.4946929229980278,
201314_at,-0.10957778132363849,0.17542470064432508,
201315_x_at,-0.48725941507674264,0.0011294215939989768,
201316_at,0.0706469445293596,0.36493929696293115,
201317_s_at,-0.040555861199594645,0.6220222172800921,
201318_s_at,-0.3426823221128874,0.0010743104012943907,
201319_at,-0.38132299408372106,0.0006376548101887228,
201320_at,-0.037356320787262476,0.651883448319865,
201321_s_at,-0.01663476501224359,0.7739132047938713,
201322_at,0.10855464150377614,0.157715325409973,
201323_at,-0.045965757704610866,0.7133636526335294,
201324_at,-0.7085595725423204,0.008873938514968005,
201325_s_at,-0.6809224981753896,0.012149109117728117,
201326_at,0.10968809139601099,0.32717932449602427,
201327_s_at,0.04080491181494139,0.6369078909301125,
201328_at,0.08029012977742589,0.5801647823534328,
201329_s_at,0.031135730615917012,0.826893877138962,
201330_at,-0.025432507856132602,0.8273433730698103,
201331_s_at,-0.321067994775845,1.3616492621048212e-05,
201332_s_at,-0.4691280324902518,1.687175428061275e-05,
201333_s_at,0.08120222113275322,0.6814663446728098,
201334_s_at,0.2825473611303604,0.23478684580804063,
201335_s_at,0.09218666604860726,0.5925884527270354,
201336_at,0.06957402868766671,0.5254085429378963,
201337_s_at,-0.03827219417600958,0.7728885177395118,
201338_x_at,-0.045068881992493814,0.5935443126102167,
201339_s_at,-0.1248884339522629,0.2348064148366652,
201340_s_at,0.38846133059399346,0.040166466401098916,
201341_at,0.5594599635670026,0.001871254148773722,
201342_at,0.025107413554236402,0.7243119232071189,
201343_at,-0.06482706208955413,0.4016312896451638,
201344_at,-0.13813422358377814,0.12649531616720927,
201345_s_at,-0.011758668506242742,0.8679648524882446,
201346_at,0.05698860205024836,0.599205842563294,
201347_x_at,-0.05715488643971334,0.43869234570873994,
201348_at,0.09809873430208604,0.5424018429932362,
201349_at,-0.08047061893214824,0.6570225050259546,
201350_at,-0.24925031831662636,0.0028455878283983895,
201351_s_at,0.15755588217801453,0.07711405344891441,
201352_at,0.1326433471306263,0.08920380743590699,
201353_s_at,-0.11501885589754224,0.3180222182032144,
201354_s_at,0.038694804061117694,0.7271001349982731,
201355_s_at,0.19138803017225392,0.12265681761127828,
201356_at,0.15790680592923323,0.04645528648496571,
201357_s_at,0.09781476391409605,0.3276156588769479,
201358_s_at,0.09076681353896632,0.24166153900963397,
201359_at,0.13348497445174345,0.13229760209284502,
201360_at,-0.2184364083238748,0.13010971030850324,
201361_at,-0.1134150624868937,0.20624151313236033,
201362_at,0.11695452452008226,0.2335457172533287,
201363_s_at,0.063304090917919,0.5056990821292187,
201364_s_at,-0.1404335534474601,0.17013883966981375,
201365_at,-0.12642700010692387,0.04480845966396721,
201366_at,-0.1266057000012939,0.13116159482198406,
201367_s_at,-0.07682277476368604,0.737295087193163,
201368_at,0.37120232716456236,0.00845504994811342,
201369_s_at,0.24076406438700104,0.18380522079339096,
201370_s_at,0.2076321876334699,0.01814960289326123,
201371_s_at,0.21433108817214475,0.06990706345898982,
201372_s_at,0.0730377263720916,0.5859357138104505,
201373_at,-0.3659590523027596,0.024904768910386302,
201374_x_at,-0.09211531821536223,0.5924326461835745,
201375_s_at,0.15329028242964604,0.12110802507831617,
201376_s_at,0.015819570506288017,0.8698133661514805,
201377_at,0.044112261866054325,0.6039046805891033,
201378_s_at,0.052695316051138974,0.5214592545504927,
201379_s_at,0.3876261100965568,0.01623169503228697,
201380_at,-0.02680017340881946,0.7999787464295023,
201381_x_at,0.04979390902063763,0.7041643796521545,
201382_at,0.2474359245626374,0.04607300015017265,
201383_s_at,-0.16649152436881032,0.1430843242423769,
201384_s_at,0.04459170121221767,0.7623604411439209,
201385_at,0.17927770111285035,0.05452727820055269,
201386_s_at,0.15411172372387583,0.1209139580083489,
201387_s_at,0.47407554097766624,0.014255060508883532,
201388_at,-0.03399740952467489,0.6386035787180075,
201389_at,0.016855668697093762,0.9114097309896412,
201390_s_at,-0.05984850620182591,0.46028935189008546,
201391_at,-0.03694405727055283,0.7209026094289691,
201392_s_at,-0.2046726907247347,0.17506484395642205,
201393_s_at,-0.16808271819368592,0.3006593661033442,
201394_s_at,-0.0004922096595691983,0.9953471905395699,
201395_at,0.04537566537306503,0.5805758764996476,
201396_s_at,0.23389495615915656,0.06540266077110071,
201397_at,0.4178655243399554,0.009963460598003739,
201398_s_at,0.20128092626963756,0.0821712880180359,
201399_s_at,0.12706925762315535,0.2826059437384076,
201400_at,-0.006688907681873246,0.9400011930859861,
201401_s_at,-0.18120308300926347,0.14460259869282188,
201402_at,0.2214530434852433,0.1837472813108013,
201403_s_at,-0.119933094320265,0.48426260678714805,
201404_x_at,0.06621785629972443,0.6824634577252235,
201405_s_at,-0.011830819451493113,0.8836009497626354,
201406_at,0.16844486277212667,0.03136483224738038,
201407_s_at,0.2768232477008983,0.014761581565733031,
201408_at,0.17925722929098242,0.10832653726444039,
201409_s_at,0.19222957541548347,0.037469291744598426,
201410_at,0.3926182634536399,0.004397310553467525,
201411_s_at,-0.027135357673932603,0.8617406458681086,
201412_at,-0.27770701780849727,6.869580255785895e-05,
201413_at,-0.02321230465491375,0.8394065549453238,
201414_s_at,0.038248619753082025,0.5452482789614312,
201415_at,0.1733958509013096,0.08620142789416112,
201416_at,0.2257248487145933,0.06500260206188144,
201417_at,0.2879512821553618,0.021711487066456103,
201418_s_at,0.35099870111301357,0.007030020901535808,
201419_at,0.12324932050717052,0.16703934156801284,
201420_s_at,-0.2805351130577698,0.012373457519259952,
201421_s_at,-0.11401812513149956,0.3427841310297399,
201422_at,-0.8218470813909917,1.654198960900697e-05,
201423_s_at,0.0764593113378993,0.23696707914595927,
201424_s_at,-0.04285557962535691,0.6041637959482713,
201425_at,0.06620419060786631,0.7100250081475349,
201426_s_at,-0.37955632614630197,0.00022232942528845206,
201427_s_at,1.2152542621816806,0.0003488908043949063,
201428_at,-0.16278682500501063,0.4136363241647597,
201429_s_at,0.12197973382691174,0.027945010091278793,
201430_s_at,-0.1908107858578827,0.22368369805592989,
201431_s_at,-0.5286731401914624,0.0477811289576912,
201432_at,-0.017035880135102488,0.9226493764958824,
201433_s_at,0.1141211655735681,0.18982534975764923,
201434_at,-0.24091096527113187,0.07084713699072535,
201435_s_at,0.1434608334172527,0.07157087994261144,
201436_at,0.14407072486694616,0.200002442978938,
201437_s_at,0.11069944794309805,0.26913588986428627,
201438_at,0.3626493538082469,0.1429837912467137,
201439_at,0.11923217876261205,0.11969905378218024,
201440_at,-0.003978830480546591,0.973744939303194,
201441_at,0.09475550093715057,0.22161234733467078,
201442_s_at,-0.10704069044025122,0.553253623361114,
201443_s_at,-0.10433001873195202,0.3824587853290732,
201444_s_at,-0.10023403770670569,0.31063144795577446,
201445_at,-0.1734371916690156,0.6120989645027017,
201446_s_at,-0.10132706114923806,0.31503825788702183,
201447_at,-0.11250344498766118,0.2593098645850788,
201448_at,-0.26033184465824455,0.0946346240591994,
201449_at,-0.13189006555431604,0.19044182694735023,
201450_s_at,-0.205048989276559,0.06789057727875443,
201451_x_at,0.03261299221781844,0.8536319493099868,
201452_at,0.10121397179325253,0.6121363510305047,
201453_x_at,0.31270509720239126,0.001542432782196687,
201454_s_at,0.04518828047230272,0.6706555077852585,
201455_s_at,0.12787153374795857,0.18037178525726236,
201456_s_at,0.2138041578106531,0.06194209844621862,
201457_x_at,0.1968260460762732,0.07392257154025424,
201458_s_at,0.262736048669975,0.022295600208466528,
201459_at,-0.0908666188790832,0.49408185538754923,
201460_at,0.1288546879279373,0.3048939694294987,
201461_s_at,-0.016527939790327295,0.8945927660369675,
201462_at,-0.28205750979666355,0.25684700564845564,
201463_s_at,-0.23452151030073587,0.09204145648642272,
201464_x_at,-0.07693233381519704,0.5770019790235178,
201465_s_at,-0.15018686371415413,0.4081041750538106,
201466_s_at,-0.187049274324826,0.3723165680103021,
201467_s_at,-0.01526690635643746,0.9424996867382232,
201468_s_at,-0.07103932647009348,0.5754400825045749,
201469_s_at,-0.0661215502542234,0.5745511257002397,
201470_at,-0.08561558863499741,0.3754423437305474,
201471_s_at,-0.12369339517282718,0.4157169919726126,
201472_at,0.0676741174991804,0.4520301181245092,
201473_at,0.21116506997405615,0.2288617091919515,
201474_s_at,0.15591760759271267,0.3706207605475018,
201475_x_at,0.00386052709228224,0.9689753047319145,
201476_s_at,0.07486736304197095,0.3663812062411006,
201477_s_at,0.18875350184575979,0.10796574100562621,
201478_s_at,0.000807006484937034,0.9927963915685009,
201479_at,0.015129020987272312,0.844011197902737,
201480_s_at,0.04593223906510069,0.40015074171852116,
201481_s_at,-0.1704092567484814,0.27867206410663553,
201482_at,0.07146682391838333,0.5165535376161077,
201483_s_at,-0.05835015146115907,0.4984311682774678,
201484_at,0.007256001892073982,0.933298030463543,
201485_s_at,-0.06349325078804569,0.5506453415519642,
201486_at,-0.04064150994339499,0.7097166763920405,
201487_at,-0.28048884132467755,0.14433874745161346,
201488_x_at,-0.0031908500349260294,0.9657465710203208,
201489_at,0.3646564987671308,0.022794661841109558,
201490_s_at,0.20617635021354452,0.23113765481857543,
201491_at,-0.16707460066129087,0.17695518477957428,
201492_s_at,0.11647556159084971,0.030400620519235318,
201493_s_at,0.12137523109721116,0.14698881861238702,
201494_at,-0.14058608356924474,0.20468328560179513,
201495_x_at,-0.23594699992257961,0.25770254150159233,
201496_x_at,-0.0918621395163921,0.5118108676304236,
201497_x_at,0.12007152943801636,0.41866993188525403,
201498_at,0.17184376314733996,0.1343706767417488,
201499_s_at,0.19176092980931259,0.05818683229623966,
201500_s_at,-0.15212150189835327,0.1675466409851136,
201501_s_at,0.027719329397282166,0.7694611782006481,
201502_s_at,0.02738175073624305,0.8507680681711837,
201503_at,-0.03591433670129085,0.7820498921126634,
201504_s_at,-0.03487884883485037,0.7320233487250993,
201505_at,0.1826077655237297,0.45547678413949144,
201506_at,-0.06217911060566017,0.8267378406320365,
201507_at,-0.05407326838080628,0.5343265722977255,
201508_at,0.06546852317320884,0.7066958626968594,
201509_at,0.013103282329407051,0.821157761748194,
201510_at,-0.1267459343406756,0.37063384816735123,
201511_at,0.06044324459518968,0.42045554569380894,
201512_s_at,-0.007560991490175084,0.9325138992469043,
201513_at,0.17473466641852298,0.05156939465109385,
201514_s_at,-0.018652788999311554,0.8531043000771017,
201515_s_at,0.017275006642506696,0.8476344959081646,
201516_at,0.015544619231954826,0.893071425947209,
201517_at,-0.08802712143096691,0.40337001439774056,
201518_at,0.005415493639151947,0.9804741317786398,
201519_at,0.029518951434926777,0.7332917641860375,
201520_s_at,-0.019426396833905457,0.8279964147110879,
201521_s_at,-0.11083319641206835,0.417596673490209,
201522_x_at,0.09533357468962578,0.31321201577019386,
201523_x_at,0.024878209971785026,0.765048862532389,
201524_x_at,0.0856451125387867,0.3231018098067837,
201525_at,-0.012263066946789358,0.9330277513984323,
201526_at,-0.11699522980793375,0.09214251414606894,
201527_at,-0.20838623627996533,0.006242682798049616,
201528_at,-0.2614477809505704,0.06270677045700865,
201529_s_at,-0.17936825155954494,0.1432356109527874,
201530_x_at,0.1339135968495082,0.11961936035862043,
201531_at,0.09964746148846437,0.4784520116003962,
201532_at,-0.0778917141076434,0.3166964455756347,
201533_at,0.026019891847361976,0.7353142869479989,
201534_s_at,0.28384190286152666,0.07518845693318005,
201535_at,0.06122126775273529,0.6453121656758489,
201536_at,-0.13416851055253254,0.27844155601117315,
201537_s_at,-0.14980984353072735,0.2885995859929384,
201538_s_at,0.11759044900591675,0.5141066931269944,
201539_s_at,-0.36880621298094596,0.01565282738101691,
201540_at,-0.3876934457769803,0.041350861637318805,
201541_s_at,-0.07018645543744917,0.40238824646763605,
201542_at,0.2079080117033616,0.01644463700393136,
201543_s_at,0.48348710159108954,0.006422691703814386,
201544_x_at,-0.12813785403477773,0.04222062744994212,
201545_s_at,-0.0881963099043368,0.1267671190111324,
201546_at,-0.0285645301053723,0.7619652833588197,
201547_at,0.18271635779346962,0.22904267883743584,
201548_s_at,0.2671574580526723,0.09871703943959056,
201549_x_at,0.20902954983921873,0.19022610130552808,
201550_x_at,0.10391586405546427,0.20516686406639162,
201551_s_at,-0.1704567371718504,0.11467951512163715,
201552_at,-0.07490460678532784,0.42746965235260537,
201553_s_at,-0.08003644053331271,0.32726370060788545,
201554_x_at,-0.19734989992452157,0.17239350046888738,
201555_at,0.022413624627352746,0.8437333517843997,
201556_s_at,-0.028740379490612256,0.8186341892991593,
201557_at,0.1269838332877935,0.23331042720070516,
201558_at,0.13705109786124758,0.1279418720247683,
201559_s_at,0.08690626999142559,0.43544508841073115,
201560_at,0.16924548017169627,0.28233666592047,
201561_s_at,0.0063692071006489215,0.9277335642202571,
201562_s_at,0.09446987666232154,0.42282784424944964,
201563_at,0.09990562507374712,0.5272394807092003,
201564_s_at,-0.08095835019353892,0.6280862465444885,
201565_s_at,0.46591070527311906,0.08237868577543449,
201566_x_at,0.746735763047166,0.03195728004803513,
201567_s_at,0.21612803716765328,0.010806166260616923,
201568_at,-0.0644540012247461,0.5245157090168555,
201569_s_at,-0.03729140536872144,0.7395571316138674,
201570_at,-0.023058489848706287,0.7555601964256752,
201571_s_at,-0.06524165566191087,0.4189744896773796,
201572_x_at,0.0669711462603626,0.4457860190670927,
201573_s_at,0.22055341841218024,0.042352111087225655,
201574_at,0.4562076873064047,0.000328415798443048,
201575_at,0.010412126376481368,0.907892122579441,
201576_s_at,-0.04049663785852253,0.708442316360747,
201577_at,-0.11972819549752245,0.4125015065501445,
201578_at,0.20992035030645972,0.26114367207970807,
201579_at,0.17626489499030917,0.698849493029291,
201580_s_at,-0.21049253047636363,0.013023718277114378,
201581_at,-0.18535776368132595,0.09792447670095476,
201582_at,0.052122738066054275,0.5983899010543461,
201583_s_at,-0.03154498295659813,0.7373721844531496,
201584_s_at,0.0705173525832663,0.4328386196627042,
201585_s_at,0.3667727391573319,0.0014516713174827498,
201586_s_at,0.34996507729072945,0.0027286132893176514,
201587_s_at,-0.10201962135287168,0.28072937273824844,
201588_at,0.1309972189099522,0.02780349210306903,
201589_at,0.04884032046527942,0.6496996706359036,
201590_x_at,-0.7940746675799311,0.000324302464657191,
201591_s_at,0.05941445697535741,0.5220180898070717,
201592_at,0.11008152878118871,0.1160403250565105,
201593_s_at,0.09432797459348485,0.39304157115203187,
201594_s_at,0.00846849891562762,0.9047336334373139,
201595_s_at,0.08642849341157799,0.32612402582258027,
201596_x_at,0.12710613552600414,0.6960317638298921,
201597_at,-0.04693462661479941,0.5382565607128743,
201598_s_at,-0.0994630359079256,0.12442467880446668,
201599_at,0.41888199528955994,0.017628844483655773,
201600_at,0.029979102343967057,0.6882625397038769,
201601_x_at,-0.6969796715130698,0.004039343040298607,
201602_s_at,-0.07347083161620205,0.5068124483064856,
201603_at,-0.09352761722367653,0.26216170474700845,
201604_s_at,0.21114360446719083,0.05858333782311447,
201605_x_at,-0.22938901981401294,0.02808535242338501,
201606_s_at,-0.22155568547681348,0.0018394174350854714,
201607_at,-0.06122403888754668,0.38748299083980486,
201608_s_at,-0.15629423245501428,0.018838210485410227,
201609_x_at,0.03930833440738901,0.7246655434655256,
201610_at,0.0893393770399804,0.6374179064342955,
201611_s_at,0.041104783828458835,0.682345179590613,
201612_at,0.06070940896590393,0.6580882865724373,
201613_s_at,-0.36085599913442046,0.0019617392744165395,
201614_s_at,-0.20794424300219205,0.2483918691500918,
201615_x_at,0.013592636352223408,0.9583066203732433,
201616_s_at,0.42620340455966943,0.22785568873012607,
201617_x_at,0.048744245958838306,0.8386277988172097,
201618_x_at,-0.053072612639278205,0.46733523608118344,
201619_at,-0.0875780238383097,0.5115414894885586,
201620_at,0.17486017372186602,0.08650535941277117,
201621_at,-0.07743843088822722,0.677242626562588,
201622_at,0.17871768377948527,0.034724146840023805,
201623_s_at,0.020767335557902555,0.8208183046385958,
201624_at,-0.03289562457446671,0.7076099229928515,
201625_s_at,-0.09485544345837305,0.4202187998258393,
201626_at,0.13248087592732816,0.2521612770876175,
201627_s_at,0.09536883216353331,0.3537091866401816,
201628_s_at,-0.04101321392591473,0.6501446285981259,
201629_s_at,-0.024521117507752876,0.7957961177741328,
201630_s_at,0.040736525665739265,0.5733330552241905,
201631_s_at,0.6465821572143273,0.07696769519547117,
201632_at,-0.16826813565354115,0.09757841596018377,
201633_s_at,-0.17141495919693028,0.10894685417306364,
201634_s_at,-0.2195173306270437,0.06664023500848126,
201635_s_at,-0.06647942599116696,0.4014267737391334,
201636_at,0.2593802920715298,0.0039221319335972895,
201637_s_at,0.03135324216029467,0.6891049286921789,
201638_s_at,0.03438032830633553,0.7803677475348717,
201639_s_at,0.02235862407885847,0.8316190136356811,
201640_x_at,-0.03161170465907581,0.7294513318213511,
201641_at,-0.25682060977516663,0.1680695837759233,
201642_at,-0.1237539239135419,0.2576301103866542,
201643_x_at,-0.03891823917636117,0.45554179010533524,
201644_at,-0.2824210282984314,0.01251055392828267,
201645_at,0.45748214777461893,0.0168466851540297,
201646_at,-0.004245771585640767,0.9637521817730803,
201647_s_at,0.05532578788469067,0.5322176744762555,
201648_at,-0.11604385453727772,0.18010121439442378,
201649_at,-0.10033609615570072,0.3434009897119461,
201650_at,0.3267860455357967,0.2546359659208356,
201651_s_at,-0.11508635102440046,0.3322023073658428,
201652_at,-0.11408447596189042,0.1768127365790171,
201653_at,0.04053284366744947,0.6087950410614626,
201654_s_at,-0.21418851566110853,0.17476965030680566,
201655_s_at,0.1767097797796673,0.39882448392373826,
201656_at,0.7067077198281488,0.13630410303764548,
201657_at,0.10667202162363498,0.5246920207202779,
201658_at,0.10113406664614821,0.37554439443445997,
201659_s_at,0.10113798817465991,0.27312768266480403,
201660_at,0.0938671392103183,0.4746386631623787,
201661_s_at,0.16698360925594535,0.07392534713092998,
201662_s_at,0.28563644939775124,0.008523276748477802,
201663_s_at,0.29116658627069114,0.01594135466348246,
201664_at,0.29459010844952616,0.004731751561583304,
201665_x_at,0.1472409310888505,0.021788990704125287,
201666_at,-0.8287946408221778,8.751951406290989e-07,
201667_at,0.29567893104113896,0.09871185745329614,
201668_x_at,-0.056835220735425906,0.7854725687390919,
201669_s_at,-0.4585951011723495,0.1319484184241696,
201670_s_at,-0.2845918682714146,0.3258367171188217,
201671_x_at,0.029999896951444782,0.7181546958696988,
201672_s_at,0.07738991269511608,0.2952436810995883,
201673_s_at,-0.242137657591746,0.005538836438596904,
201674_s_at,0.17609737101048495,0.13775116090467857,
201675_at,0.09419021370498726,0.4116723874023658,
201676_x_at,-0.010567055382290746,0.8695164367994797,
201677_at,-0.012968756672133708,0.9149461092493303,
201678_s_at,-0.052515411534788115,0.6985382695200286,
201679_at,0.2258619366223602,0.14745711022173247,
201680_x_at,0.3634307787743456,0.02106937586072591,
201681_s_at,0.0013469198657833914,0.9932418577680315,
201682_at,0.06395078807929622,0.4240440048806974,
201683_x_at,-0.09666454311130757,0.22443446732070044,
201684_s_at,-0.002645678010244623,0.9616510947626389,
201685_s_at,0.005965069055624994,0.9490086159865203,
201686_x_at,-0.08410986096166972,0.27753398102068805,
201687_s_at,-0.113762291340338,0.20860332900994716,
201688_s_at,0.056914497752242,0.6989751855657,
201689_s_at,0.10489409863765076,0.541064914445611,
201690_s_at,0.17725491185509412,0.2317293368245771,
201691_s_at,-0.06694238760983051,0.6099146269682206,
201692_at,0.0871489681322668,0.5073046032884241,
201693_s_at,0.47512394770438426,0.15228415824931985,
201694_s_at,0.5101808119234228,0.04631489231430595,
201695_s_at,0.03494414868877982,0.8181983402133961,
201696_at,0.08896483082986606,0.26620133160135034,
201697_s_at,0.32494609602052194,0.0037268271468609035,
201698_s_at,0.061004043085835846,0.2699105783123976,
201699_at,0.029384959063582627,0.6630803179863316,
201700_at,-0.1956213174726642,0.10509945116932683,
201701_s_at,0.009466187512716218,0.9321496300874159,
201702_s_at,-0.22963483161381504,0.278422251418715,
201703_s_at,0.2009817863130472,0.16762339301978457,
201704_at,-0.033524669436955534,0.7408328595436584,
201705_at,-0.1764040239347029,0.06593055118860933,
201706_s_at,-0.21591771767266366,0.07678816167074422,
201707_at,0.03905110068481399,0.7387298211804544,
201708_s_at,0.04841441487390519,0.6943224951722471,
201709_s_at,0.1834426037536261,0.08493616772411303,
201710_at,0.6164428905327011,0.0074957997739663355,
201711_x_at,0.18657695858396472,0.18591500580564288,
201712_s_at,0.30224335353121745,0.004693218294932574,
201713_s_at,0.3431908471148244,0.010397512682254672,
201714_at,0.12008491041697233,0.37017784965137057,
201715_s_at,0.14145712988789505,0.03170068935264318,
201716_at,-0.04623114598073741,0.6058629471175567,
201717_at,-0.046941401081532774,0.5523806045734813,
201718_s_at,0.2099580835641266,0.13522234594624655,
201719_s_at,0.10038766462573534,0.5919010396144688,
201720_s_at,-0.05813315383980111,0.5268380678825665,
201721_s_at,0.01960806449190322,0.8100469520855786,
201722_s_at,0.15005447887086554,0.11303510935672588,
201723_s_at,0.16004659302871183,0.053864117585126166,
201724_s_at,0.14601496208012144,0.08980998639795115,
201725_at,-0.0017817588241904048,0.9849045688184239,
201726_at,0.02168984611363456,0.822910185289891,
201727_s_at,0.023582782303876115,0.7935068355996606,
201728_s_at,-0.2517297455347798,0.014181342993984956,
201729_s_at,-0.17303571130625528,0.023345288937127295,
201730_s_at,-0.09920040301314081,0.27329637021571945,
201731_s_at,-0.027454275247402293,0.7186386550988537,
201732_s_at,-0.12431825563301846,0.3361636522865338,
201733_at,0.04126014048569271,0.7405375281040325,
201734_at,0.06771592559727857,0.4692600432087505,
201735_s_at,0.07955311443692459,0.4412884543405885,
201736_s_at,0.13419943513989097,0.147963459244192,
201737_s_at,0.007963938844296692,0.9313621481641354,
201738_at,0.008634390632826339,0.9153781709462381,
201739_at,0.23394661325406751,0.4054622405393561,
201740_at,-0.016452301478091513,0.8332034575497314,
201741_x_at,0.24857389194178303,0.08471122360441764,
201742_x_at,-0.11303959907489336,0.24759256047722775,
201743_at,-0.7599675449365169,0.016693375914778815,
201744_s_at,0.11760825168075772,0.6259359261488445,
